date,ticker,finbert_sentiment_score_mean,finbert_sentiment_score_max,finbert_sentiment_score_min,finbert_sentiment_score_std,vader_sentiment_score_mean,vader_sentiment_score_max,vader_sentiment_score_min,vader_sentiment_score_std,textblob_sentiment_score_mean,textblob_sentiment_score_max,textblob_sentiment_score_min,textblob_sentiment_score_std,ensemble_sentiment_mean,ensemble_sentiment_max,ensemble_sentiment_min,ensemble_sentiment_std,sentiment_variance_mean,sentiment_variance_max,sentiment_variance_min,sentiment_variance_std,model_consensus_mean,model_consensus_max,model_consensus_min,model_consensus_std,confidence_mean,confidence_max,confidence_min,confidence_std,num_headlines,headline_length_avg
2025-11-05,AAPL,0.1493759883883397,0.997147397196386,-0.9999999958670625,0.7737601988038663,-0.0277888888888889,0.6705,-0.6705,0.5051197863983464,0.10415263748597081,0.5,-0.5,0.32932050236407995,0.062448622471865,0.6961159108198647,-0.4107837262296257,0.37525356275513905,0.2917014781567942,0.6758723356889833,0.0117142830313266,0.2365171412399453,0.1111111111111111,1,0,0.33333333333333337,0.7651502979045234,0.9883540620506176,0.5087124589605263,0.1719519944327326,9,82.44444444444444
2025-11-06,AAPL,0.9996966601012218,0.9998094636852102,0.9994810030912048,0.00018683070113864738,0.3327,0.6369,0.0,0.3194050563156445,0.2388888888888889,0.5666666666666667,-0.1,0.3334721932990871,0.7017152149412955,0.8500278815673682,0.5430456375011772,0.1537529633671696,0.17472598211735635,0.3307818699460422,0.0473458576851976,0.14387744026205987,0.6666666666666666,1,0,0.5773502691896258,0.845411210609357,0.9537574761877792,0.7183618482604479,0.1188071116702628,3,91.66666666666667
2025-11-06,TSLA,0.9998072549963126,0.9998072549963126,0.9998072549963126,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.5615118208461398,0.5615118208461398,0.5615118208461398,,0.2878623792758808,0.2878623792758808,0.2878623792758808,,0.0,0,0,,0.749864782072649,0.749864782072649,0.749864782072649,,1,53.0
2025-11-07,AAPL,0.004412094960191139,0.0178386705665616,-0.0004028348062092,0.008954682644743577,-0.032049999999999995,0.0772,-0.1027,0.08745591270272507,0.06875,0.275,0.0,0.1375,-0.0322972997189038,-0.0159309216138844,-0.0573550946056798,0.019671608852794262,0.0120466396124625,0.0168726991863876,0.0097553518088175,0.003263368760785027,0.25,1,0,0.5,0.9880295724969023,0.990292077281188,0.9832688475923655,0.00321948015587457,4,85.0
2025-11-07,TSLA,0.4839271455271342,0.9999880928650242,-0.9999213576011244,0.6591325977293897,-0.204025,0.4404,-0.6597,0.36036883914577394,0.0684027777777778,0.6,-0.3,0.2897526937354268,0.20563824713369125,0.657530700754261,-0.4433355987209444,0.37137232746250287,0.27418206878180046,0.5101565549768267,0.0111724023042096,0.1742066390164904,0.16666666666666666,1,0,0.3892494720807615,0.7708529175158932,0.98888977720216,0.6004015755993679,0.1345806385258959,12,91.58333333333333
2025-11-08,AAPL,0.9534489531506553,0.9534489531506553,0.9534489531506553,,-0.7184,-0.7184,-0.7184,,-0.0666666666666666,-0.0666666666666666,-0.0666666666666666,,0.3137350714797504,0.3137350714797504,0.3137350714797504,,0.5693437000832615,0.5693437000832615,0.5693437000832615,,0.0,0,0,,0.5658967148187856,0.5658967148187856,0.5658967148187856,,1,98.0
2025-11-08,TSLA,0.2433389523842683,0.9998411872875296,-0.9998501906884484,1.0850527690972105,-0.03423333333333333,0.0,-0.1027,0.05929387264577456,0.08333333333333333,0.25,0.0,0.14433756729740646,0.11312008959391233,0.5318466674535349,-0.6382831597680203,0.6521551034529889,0.20025566639782255,0.3120994212423087,0.1100122205519232,0.1027605915823029,0.3333333333333333,1,0,0.5773502691896258,0.8213753506263219,0.8958231877758558,0.7319087573329754,0.08298287416047932,3,80.33333333333333
2025-11-09,TSLA,0.9991354097789014,0.9999143355998968,0.998356483957906,0.0011015674601343659,-0.1279,-0.1027,-0.1531,0.035638181771802,0.0,0.0,0.0,0.0,0.5241391216829362,0.5309558450747183,0.5173223982911541,0.009640302671604137,0.3188184664139968,0.3263170607801398,0.3113198720478539,0.010604613851333856,0.0,0,0,0.0,0.7270279531275107,0.7324795386623264,0.721576367592695,0.0077097061997733855,2,84.0
2025-11-10,AAPL,0.5035257692493218,0.9999921740160004,-0.9999571206881228,0.8195420442602794,0.12126999999999999,0.7783,-0.4215,0.3495781427504999,0.15045454545454545,0.75,-0.2,0.28789832469592125,0.3265722111450503,0.6654129667645571,-0.5460396254875757,0.4185827069569927,0.3101193005612227,0.606732737071907,0.1961454646197954,0.12273680720791356,0.0,0,0,0.0,0.7380584750534496,0.8218926696774514,0.5451290425242358,0.08297383006310766,10,84.3
2025-11-10,TSLA,0.6599426012137736,0.9999983055883774,-0.9999995940979288,0.8132775840307915,0.13749999999999998,0.8779,-0.2023,0.3900309782568559,0.18425925925925926,0.55,0.0,0.2254328255772363,0.43135451449947454,0.6778913005879273,-0.3374356548274962,0.37989216769613954,0.32386302077914036,0.6682254678297347,0.1441384720545303,0.17868956502759462,0.16666666666666666,1,0,0.408248290463863,0.7323513998091906,0.8657678551048421,0.5126174272724562,0.11754262640819392,6,83.16666666666667
2025-11-11,AAPL,0.09286830546739108,0.9985173616487372,-0.9809141727164388,1.0520380443768296,0.3022,0.6369,0.0,0.3499580260545541,0.4411458333333333,1.0,0.0562499999999999,0.41558322680634957,0.18614166491917905,0.6499344731069566,-0.2582097321769444,0.5066965481823248,0.3598791218872419,0.7665982758396356,0.1718946050173366,0.2748366548269216,0.0,0,0,0.0,0.716053092458077,0.8420679182254186,0.4645907930229856,0.1714137308094741,4,99.5
2025-11-11,MSFT,0.3775677295211608,0.999971805934365,-0.9822333147749304,0.9551091295138774,0.3548166666666666,0.6124,-0.296,0.36644941488105376,0.16136363636363635,0.8,-0.25,0.36263213607690986,0.32051818186348496,0.8652808648619987,-0.4754699958218668,0.5603133662046269,0.28696271937301426,0.4143525621098949,0.0175413805223655,0.14290861769954014,0.16666666666666666,1,0,0.408248290463863,0.757294224501893,0.9826115738435672,0.6607679484522869,0.11698228245713271,6,75.16666666666667
2025-11-11,TSLA,0.1651327562235186,0.999799038610945,-0.9951467365026474,0.7459641988530638,-0.14225,0.296,-0.6486,0.3646823590468834,-0.22083333333333333,0.0,-0.625,0.278575244174113,-0.021179793630084653,0.5615068910128105,-0.5499020618847754,0.4057562199520736,0.25416125718855326,0.5817668018743006,0.012708722079592,0.19251122877084514,0.0,0,0,0.0,0.7872091604278122,0.987371692711974,0.5589100104537551,0.14427818009340315,6,84.66666666666667
2025-11-12,AAPL,0.7316808383011549,0.9999980020930508,-0.8094314783811569,0.6798973515450605,0.06398571428571428,0.5994,-0.6059,0.3629826875053016,0.004761904761904761,0.5,-0.6,0.3434188520400532,0.4200101420661964,0.7123920878890428,-0.5609549604365959,0.4473848348336114,0.2990263953202793,0.639863145022193,0.1061087748545361,0.19914761014552232,0.2857142857142857,1,0,0.4879500364742666,0.7536479837157836,0.8993268186114527,0.527364591574169,0.13975834924820868,7,82.85714285714286
2025-11-12,MSFT,0.6545420975794058,0.9999827636024748,0.0224937028210661,0.4785324810067796,0.05073999999999999,0.5719,-0.3182,0.3222763224315432,0.1,1.0,-0.5,0.5477225575051661,0.3874806116728083,0.5616171260548805,-0.1171842535899324,0.2860156895502223,0.24226095679709392,0.3832985509068856,0.09294202010003,0.11496207780582607,0.2,1,0,0.447213595499958,0.7890298107619499,0.911246332735736,0.681609373809452,0.09133154496621873,5,82.4
2025-11-12,TSLA,0.43867657038708785,0.9999715786238994,-0.6839020252227783,0.9721815815595735,0.0,0.0,0.0,0.0,0.10606060606060606,0.3181818181818182,0.0,0.18370235837851728,0.24441368564929808,0.6203516738061234,-0.4487141794019087,0.6009846197092393,0.1872598256151762,0.2879386801318609,0.0776956777891877,0.10540275772677674,0.3333333333333333,1,0,0.5773502691896258,0.8323154931103622,0.9252459565984994,0.749807568930641,0.0881823619614549,3,75.66666666666667
2025-11-13,AAPL,0.9977945367009889,0.9999896257222076,0.9888434398075674,0.004427853517931165,0.1165,0.3818,-0.0382,0.1613455174462557,0.08939393939393937,0.5,-0.1318181818181818,0.2163687292499662,0.6104820990828493,0.7123318004015082,0.5564792025771341,0.06000615079924856,0.2513626893041914,0.3266561419445533,0.1128858981946896,0.07284725470697491,0.16666666666666666,1,0,0.408248290463863,0.7795091385313665,0.8932525760330334,0.7213317361150654,0.05915376835932139,6,90.66666666666667
2025-11-13,META,0.7926967136228796,0.9999924857040554,7.544647928625636e-06,0.443407545452188,0.04642,0.5209,-0.4867,0.45524521633950205,0.21166666666666667,0.5,0.0,0.22373098926066448,0.4897401020994606,0.8044971911103498,-0.1239272861217397,0.3710444520961809,0.17810391620881103,0.4252514608355162,0.0218783279773478,0.17175928925186829,0.4,1,0,0.5477225575051661,0.846469601539504,0.978359266760516,0.6536054083014767,0.13839820946921194,5,85.8
2025-11-13,MSFT,-0.19353877911379272,0.0363375842571258,-0.9999999604876209,0.45115967091672976,-0.13534000000000002,0.6369,-0.6124,0.48351738128013555,0.041666666666666664,0.5,-0.2916666666666667,0.2856522750167102,-0.185923927689375,0.2598338907726989,-0.6383730216859616,0.32252559180762636,0.08254599694147949,0.1787137360372698,0.0288332160252921,0.0611547664916458,0.8,1,0,0.4472135954999579,0.9221288214578187,0.971578494677291,0.8363452806465368,0.055254310608213265,5,74.8
2025-11-13,TSLA,0.5266192219912398,0.9999822010518074,1.743835582601605e-06,0.4961861417570045,-0.17785,0.1779,-0.6597,0.29424482032096044,0.0564360119047619,0.2202380952380952,-0.125,0.10913700012657018,0.23661015845730685,0.5834060740608084,-0.2182008912137471,0.3443649431030275,0.17304098059784126,0.3121735120058349,0.0185883973089186,0.1269051853442891,0.0,0,0,0.0,0.8470643895934727,0.981583301434265,0.7318545316631486,0.10781446552841041,8,96.0
2025-11-14,AAPL,0.5963834826237289,0.9999975221816726,-0.0070363015402108,0.4992326908881712,-0.008862499999999999,0.2023,-0.2732,0.1394016595258874,0.12598484848484848,0.3181818181818182,0.0,0.13131298423790186,0.34015448280770455,0.6788422081518624,-0.0754093922218134,0.3170085364480322,0.14853105129860666,0.287956159251237,0.0075787583366925,0.1177246963736073,0.125,1,0,0.3535533905932738,0.8672175236902497,0.9924498880386036,0.7497944630691744,0.10212705139725169,8,77.0
2025-11-14,META,0.35446453132908573,0.9998884046399326,-0.9999032980631456,0.8604464767530929,0.027579999999999993,0.4939,-0.6249,0.4413807279435748,0.032916666666666684,0.8,-0.5833333333333334,0.49436143575997776,0.18835496398504234,0.70391926134016,-0.3832114550966556,0.4450011449846178,0.347871877049465,0.5851227508334561,0.0092721209074944,0.24124398563014549,0.0,0,0,0.0,0.7230805241683237,0.9907707326554854,0.5570374808003121,0.17874324075521644,5,67.2
2025-11-14,MSFT,0.2365515351867799,0.9999969791193876,-0.9994204899121542,0.8381734737820826,0.16132,0.5859,-0.2732,0.364600311299922,0.06277777777777778,0.2388888888888889,-0.05,0.11777908804302618,0.16177760483366513,0.5847025784455998,-0.4245679363797214,0.4181210348580259,0.24343666181090176,0.4722048479746443,0.0748652159743872,0.15824564022331233,0.0,0,0,0.0,0.7916612215216381,0.9278685397577892,0.6236257513602486,0.12161292321285376,5,86.2
2025-11-14,TSLA,0.6091782310255554,0.9997911771752116,-0.1629979610443115,0.5172227572230323,0.0843,0.4215,0.0,0.18850053050323226,0.05,0.25,0.0,0.1118033988749895,0.3607320542827154,0.6222959898686347,-0.0900177610532416,0.3146529499310862,0.1701958760470817,0.2878543567969689,0.0097679602381721,0.1319970929142865,0.0,0,0,0.0,0.8494589064872147,0.9902795913322054,0.7498707978711806,0.11375578941090737,5,71.6
2025-11-15,AAPL,0.7348920042766167,0.9998260352328998,-0.8731570802628994,0.6186878114753857,0.09808888888888889,0.7033,-0.296,0.276409467296457,0.17702020202020202,0.5,-0.0999999999999999,0.2334458357275818,0.4635959227229614,0.6532516319494358,-0.2851317095330847,0.2901695790907357,0.26117617506764185,0.4854056886014137,0.017862596019912,0.12891512153248166,0.1111111111111111,1,0,0.33333333333333337,0.7759049454314362,0.982295994465187,0.6154474660895046,0.10172878771783633,9,77.55555555555556
2025-11-15,META,0.0709832738183422,0.0709832738183422,0.0709832738183422,,0.0,0.0,0.0,,-0.0499999999999999,-0.0499999999999999,-0.0499999999999999,,-0.0050135754700082,-0.0050135754700082,-0.0050135754700082,,0.0240290770748506,0.0240290770748506,0.0240290770748506,,0.0,0,0,,0.9762573226379604,0.9762573226379604,0.9762573226379604,,1,127.0
2025-11-15,MSFT,-0.3073107448144583,0.3848237544298172,-0.9994452440587338,0.9788259958175651,0.4327,0.5574,0.308,0.17635243122792493,0.325,0.5,0.15,0.24748737341529164,-0.037687051817090006,0.3092415036181341,-0.3846156072523141,0.49063106827100006,0.2759124612372663,0.5143131727285022,0.0375117497460305,0.3371495194703011,0.0,0,0,0.0,0.7805471078905684,0.963183100497523,0.5979111152836137,0.25828629772222755,2,71.0
2025-11-15,TSLA,0.9905053507827688,0.9934047875576651,0.9876059140078725,0.00410042281030172,0.20095,0.4019,0.0,0.28418621535887345,0.375,0.5,0.25,0.1767766952966369,0.683246194843534,0.7165143586395895,0.6499780310474784,0.04704828843563134,0.1558308183859689,0.1719206938673138,0.139740942904624,0.022754520122612275,0.5,1,0,0.7071067811865476,0.8558147139602951,0.8695834779921957,0.8420459499283944,0.01947197283102874,2,105.0
2025-11-16,AAPL,-0.4034280992636923,0.0116822586278431,-0.8185384571552277,0.5870546980117587,0.007800000000000029,0.5423,-0.5267,0.7558971490884193,0.0,0.0,0.0,0.0,-0.2781751559370142,-0.1836064644496323,-0.3727438474243961,0.13374032607733255,0.20664363039625336,0.3446748647875989,0.0686123960049078,0.19520564370734048,0.0,0,0,0.0,0.821069584814072,0.9336885113472192,0.7084506582809248,0.15926721328307597,2,90.0
2025-11-16,GOOGL,0.9993831117420768,0.9993831117420768,0.9993831117420768,,-0.128,-0.128,-0.128,,0.2,0.2,0.2,,0.5611819147717588,0.5611819147717588,0.5611819147717588,,0.2612531460728235,0.2612531460728235,0.2612531460728235,,0.0,0,0,,0.770085950704156,0.770085950704156,0.770085950704156,,1,138.0
2025-11-16,MSFT,0.497107747123664,0.6723101728857728,0.3219053213615552,0.24777364667343957,-0.05825000000000001,0.2235,-0.34,0.39845467119861955,0.0,0.0,0.0,0.0,0.24305478049344775,0.4296163317885795,0.056493229198316,0.26383787605893916,0.11634608510144606,0.1360392181944302,0.0966529520084619,0.027850295905716606,0.0,0,0,0.0,0.8903397140653453,0.9078710262828028,0.8728084018478878,0.02479301950412556,2,79.5
2025-11-16,TSLA,0.9999802281604389,0.9999802281604389,0.9999802281604389,,-0.3612,-0.3612,-0.3612,,-0.2,-0.2,-0.2,,0.4202873943244815,0.4202873943244815,0.4202873943244815,,0.4706267862426266,0.4706267862426266,0.4706267862426266,,0.0,0,0,,0.6246106482031909,0.6246106482031909,0.6246106482031909,,1,88.0
2025-11-17,AAPL,0.6033416631309478,0.99999094855184,-0.9999371616358984,0.6880111237921506,0.16185000000000002,0.5106,0.0,0.19198371210674547,0.05208333333333333,0.3666666666666667,-0.2,0.20186383513771836,0.3800306136622586,0.6471810611912436,-0.4261306410594167,0.35507286205392363,0.24736912673754052,0.451352809162958,0.0097592162706723,0.12813103924893873,0.125,1,0,0.3535533905932738,0.7865630973397875,0.9902882503426248,0.6367661456119762,0.10331772852427899,8,97.0
2025-11-17,AMZN,0.9998400543006483,0.9999432574945786,0.999736851106718,0.0001459513565364685,0.2899,0.4019,0.1779,0.15839191898578664,0.0449494949494949,0.0898989898989898,0.0,0.06356818537939662,0.6536256832805614,0.694235814455139,0.6130155521059836,0.0574313982768383,0.23491835861737975,0.2608000383323223,0.2090366789024372,0.03660222246986836,0.0,0,0,0.0,0.7909002183878031,0.8113654751025206,0.7704349616730858,0.028942243603400336,2,75.5
2025-11-17,GOOGL,-0.004106076828884044,0.99997223945752,-0.999999995747654,0.9347925094995815,-0.006089999999999996,0.7096,-0.6597,0.4043582060225534,0.11712121212121211,0.5,-0.2333333333333333,0.22497270521107848,-0.02097437738858541,0.710167211918111,-0.6383728982578185,0.5662642209308688,0.22777210504999065,0.5526860738194972,0.0280044055416693,0.1838128748060981,0.3,1,0,0.48304589153964794,0.807819618453458,0.9723840829132148,0.5754021600816582,0.1364678820845187,10,86.7
2025-11-17,META,0.9612714353497722,0.9985957860044437,0.9239470846951008,0.05278460290260545,-0.17,0.0,-0.34,0.2404163056034262,0.0,0.0,0.0,0.0,0.48925169042495925,0.5159956991962329,0.4625076816536856,0.037821739916560196,0.32129462622194926,0.3913008619057773,0.2512883905381213,0.09900376795475689,0.0,0,0,0.0,0.7269873596224243,0.7777980296191542,0.6761766896256944,0.07185713862263912,2,88.0
2025-11-17,MSFT,0.7318887405175616,0.9999965340526272,0.0320177250541746,0.46917111742259554,0.15707500000000002,0.4939,-0.3182,0.3410384179238462,0.008333333333333325,0.0666666666666666,-0.0333333333333333,0.04194352464039301,0.44770175264217726,0.6417204290497461,0.0400961947280056,0.28342799532402385,0.21955129090624514,0.3833781728478074,0.0452341679714559,0.13819171988428233,0.0,0,0,0.0,0.8086726001371554,0.9557736440509046,0.681555104908685,0.11255177260624873,4,88.75
2025-11-17,TSLA,0.13147644325175634,0.9998725596104237,-0.6453492790460587,0.8264245745374461,0.09919999999999995,0.6808,-0.765,0.7632047431718438,0.09583333333333333,0.1875,0.0,0.09381941874331418,0.0868792537638715,0.7767982976715845,-0.280607558044002,0.5979119451458271,0.19268996653600223,0.2280703563796604,0.1558926924795634,0.03610968654216153,0.0,0,0,0.0,0.8250963843746549,0.855651003232341,0.7960682493851412,0.029820693381506773,3,118.0
2025-11-18,AAPL,0.4708898941825055,0.9999842913946396,-0.9999844814055904,0.6464463601527539,0.09807999999999999,0.5859,-0.4215,0.30929211219600583,-0.03920454545454546,0.2749999999999999,-0.4,0.23671257387568997,0.2652736046530324,0.7678959583633258,-0.5849119345582863,0.4191639053006054,0.20586201961396097,0.5132373166635397,0.0100694162240437,0.17521233167766057,0.2,1,0,0.42163702135578396,0.8248722340741772,0.989981110613372,0.5985547277384016,0.1371315777941039,10,100.3
2025-11-18,AMZN,0.4523611956217363,0.999955040227178,-0.9999948574932204,0.8049894453056881,-0.029672727272727264,0.5106,-0.6249,0.32184632385941303,0.17006919847828939,0.8,-0.1458333333333333,0.2747879583990041,0.2558645109203426,0.768871218303894,-0.5994089209269726,0.49895133639577255,0.2189971061889205,0.418446625080228,0.0656037322781213,0.11458151232145831,0.18181818181818182,1,0,0.40451991747794525,0.8081135074273692,0.9365018962457304,0.6580682529950245,0.0921310272110377,11,80.63636363636364
2025-11-18,GOOGL,0.7656319549890596,0.9999967095682932,-0.9998153764972812,0.6624373473613492,0.14752222222222222,0.743,0.0,0.253665280329107,0.08737373737373735,0.5,-0.2,0.20307270023179055,0.47977852692608913,0.8314600835324293,-0.565999581916139,0.40418766693283514,0.24887087620204001,0.3769198089558855,0.1403697943176864,0.07093293745929413,0.1111111111111111,1,0,0.33333333333333337,0.7814197801864372,0.8690368110974244,0.6859710804276469,0.05516602282400019,9,80.77777777777777
